clave_emision,anio,unidad_sectorial_agregada,modulo,categoria_ipcc,categoria_nombre,producto_std,metodo_asignacion,unidad_origen_psut,psut_side,psut_block_code,source_record_id,actividad_base_tj,actividad_emisiones_tj,grupo_factor,tratamiento_co2,anio_factor,estado_factor,ef_co2_kg_tj,ef_ch4_kg_tj,ef_n2o_kg_tj,gas_fuente,emision_fuente_kt_gas,co2_directo_kt,co2_biogenico_memo_kt,ch4_kt,n2o_kt,co2e_kt,estado_resultado,clave_notacion,metodo_calculo,fuente_id_actividad,fuente_id_factor,nota
EM|2022|BEV2_01187,2022,SERV,COMBUSTION,1.A.4.a,Comercial e institucional,GAS,USO_SERV,SERV,Use,E,BEV2_01187,415.1245,415.1245,COMB_GAS,FOSIL,2022,PRX,69300,10,0.6,,,28.76812785,0,0.004151245,0.0002490747,28.9503675055,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gasolina para motores; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gasolina para motores; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gasolina para motores; gas N2O]."
EM|2022|BEV2_01201,2022,SERV,COMBUSTION,1.A.4.a,Comercial e institucional,GLP,USO_SERV,SERV,Use,E,BEV2_01201,482.1719,482.1719,COMB_GLP,FOSIL,2022,PRX,63100,5,0.1,,,30.42504689,0,0.0024108595,4.821719E-005,30.50532851135,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gases licuados de petróleo; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gases licuados de petróleo; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gases licuados de petróleo; gas N2O]."
EM|2022|BEV2_01143,2022,TR_BEN,COMBUSTION,1.A.3,Transporte,DOIL,USO_TR_BEN,TR_BEN,Use,E,BEV2_01143,75932.4006,75932.4006,COMB_DOIL,FOSIL,2022,OBS,74100.000087609,3.8999999552578,3.8999999552578,,,5626.59089111236,0,0.296136358942618,0.296136358942618,5713.35884428255,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,Origen de factores: CO2: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C22; EM=H22; IEF=E22]; CH4: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C22; EM=I22; IEF=F22]; N2O: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C22; EM=J22; IEF=G22].
EM|2022|BEV2_01185,2022,TR_BEN,COMBUSTION,1.A.3,Transporte,GAS,USO_TR_BEN,TR_BEN,Use,E,BEV2_01185,81023.7036,81023.7036,COMB_GAS,FOSIL,2022,PRX,69300.6912813097,32.9679032524748,3.19881485400936,,,5614.99866965194,0,2.67118162144199,0.259179826602532,5758.47440910199,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,Origen de factores: CO2: UNFCCC_GTM_CRT_2024 [PRX; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C17+C21; EM=H17+H21; IEF=E17+E21]; CH4: UNFCCC_GTM_CRT_2024 [PRX; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C17+C21; EM=I17+I21; IEF=F17+F21]; N2O: UNFCCC_GTM_CRT_2024 [PRX; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C17+C21; EM=J17+J21; IEF=G17+G21].
EM|2022|BEV2_01199,2022,TR_BEN,COMBUSTION,1.A.3,Transporte,GLP,USO_TR_BEN,TR_BEN,Use,E,BEV2_01199,241.115,241.115,COMB_GLP,FOSIL,2022,OBS,63100.0002354194,61.9999810820671,0.200001027744971,,,15.2143565567632,0,0.0149491254386026,4.82232478047287E-005,15.6457112297123,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,Origen de factores: CO2: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C23; EM=H23; IEF=E23]; CH4: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C23; EM=I23; IEF=F23]; N2O: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C23; EM=J23; IEF=G23].
EM|2022|BEV2_01213,2022,TR_BEN,COMBUSTION,1.A.3,Transporte,KER,USO_TR_BEN,TR_BEN,Use,E,BEV2_01213,4486.1334,4486.1334,COMB_KER,FOSIL,2022,PRX,71500,0.5,2,,,320.7585381,0,0.0022430667,0.0089722668,323.1989946696,CAL,,ACTIVIDAD_X_FE,MEM_BEN,IPCC_2006_GL,"Origen de factores: CO2: IPCC_2006_GL [PRX; Volumen 2, capítulo 3, tabla 3.6.4, p. 3.64; fila Jet Kerosene; gas CO2]; CH4: IPCC_2006_GL [PRX; Volumen 2, capítulo 3, tabla 3.6.5, p. 3.64; fila All fuels; gas CH4]; N2O: IPCC_2006_GL [PRX; Volumen 2, capítulo 3, tabla 3.6.5, p. 3.64; fila All fuels; gas N2O]."
EM|2022|AGR|3.A|CH4,2022,A,AGRICULTURA,3.A,Fermentación entérica,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.A|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,OBS,,,,CH4,173.940421,0,0,173.940421,0,4870.331788,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.B|CH4,2022,A,AGRICULTURA,3.B,Gestión del estiércol,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.B|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,OBS,,,,CH4,6.16906602,0,0,6.16906602,0,172.73384856,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.B|N2O,2022,A,AGRICULTURA,3.B,Gestión del estiércol,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.B|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,OBS,,,,N2O,0.90690116254556,0,0,0,0.90690116254556,240.328808074573,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.C|CH4,2022,A,AGRICULTURA,3.C,Cultivo de arroz,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.C|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,OBS,,,,CH4,0.83685504903,0,0,0.83685504903,0,23.43194137284,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.D|N2O,2022,A,AGRICULTURA,3.D,Suelos agrícolas,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.D|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,OBS,,,,N2O,3.22792973582623,0,0,0,3.22792973582623,855.40137999395,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.E|CH4,2022,A,AGRICULTURA,3.E,Quema prescrita de sabanas,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.E|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,OBS,,,,CH4,4.385229784857,0,0,4.385229784857,0,122.786433975996,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.E|N2O,2022,A,AGRICULTURA,3.E,Quema prescrita de sabanas,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.E|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,OBS,,,,N2O,0.4003905455739,0,0,0,0.4003905455739,106.103494577084,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.F|CH4,2022,A,AGRICULTURA,3.F,Quema de residuos agrícolas en el campo,,TOTAL_SECTOR_MENOS_COMPONENTES,A,,,AGR|2022|3.F|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,CAL,,,,CH4,4.44306595293898,0,0,4.44306595293898,0,124.405846682291,CAL,,TOTAL_SECTOR_MENOS_COMPONENTES,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.F|N2O,2022,A,AGRICULTURA,3.F,Quema de residuos agrícolas en el campo,,TOTAL_SECTOR_MENOS_COMPONENTES,A,,,AGR|2022|3.F|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,CAL,,,,N2O,0.1151905987799,0,0,0,0.1151905987799,30.5255086766736,CAL,,TOTAL_SECTOR_MENOS_COMPONENTES,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.G|NO,2022,A,AGRICULTURA,3.G,Encalado,,SIN_CALCULO_NO,A,,,AGR|2022|3.G|NO,,,NO,NO_APLICA,2022,NO,,,,NO,,,,,,,NO,NO,SIN_CALCULO_NO,UNFCCC_GTM_CRT_2024,,
EM|2022|AGR|3.H|CO2,2022,A,AGRICULTURA,3.H,Aplicación de urea,,EMISION_OBSERVADA_CRT,A,,,AGR|2022|3.H|CO2,,,AGRICULTURA_CRT,FOSIL,2022,OBS,,,,CO2,32.3869824,32.3869824,0,0,0,32.3869824,OBS,,EMISION_OBSERVADA_CRT,UNFCCC_GTM_CRT_2024,UNFCCC_GTM_CRT_2024,
EM|2022|AGR|3.I|NO,2022,A,AGRICULTURA,3.I,Otros fertilizantes que contienen carbono,,SIN_CALCULO_NO,A,,,AGR|2022|3.I|NO,,,NO,NO_APLICA,2022,NO,,,,NO,,,,,,,NO,NO,SIN_CALCULO_NO,UNFCCC_GTM_CRT_2024,,
EM|2022|AGR|3.J|NO,2022,A,AGRICULTURA,3.J,Otros,,SIN_CALCULO_NO,A,,,AGR|2022|3.J|NO,,,NO,NO_APLICA,2022,NO,,,,NO,,,,,,,NO,NO,SIN_CALCULO_NO,UNFCCC_GTM_CRT_2024,,
EM|2023|BEV2_01345,2023,A,COMBUSTION,1.A.4.c,"Agricultura, silvicultura y pesca",LENA,FRONTERA_LENA_A,A,Supply,C,BEV2_01345,332578.2278,332578.2278,NO,BIOGENICO,2022,NO,,,,,,,,,,,NO,,SIN_CALCULO_NO,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2023|BEV2_01275,2023,B,FUGITIVAS,1.B.1.a,Minería de carbón,CRBN,EXTRACCION_B,ENV,Supply,A,BEV2_01275,0,0,NO,FOSIL,2022,NO,,,,,,,,,,,NO,,SIN_CALCULO_NO,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2023|BEV2_01317,2023,B,FUGITIVAS,1.B.2.b.ii,Producción y mejoramiento de gas natural,GN,EXTRACCION_B,ENV,Supply,A,BEV2_01317,0,0,NO,FOSIL,2022,NO,,,,,,,,,,,NO,,SIN_CALCULO_NO,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2023|BEV2_01359,2023,B,FUGITIVAS,1.B.2.a.ii,Producción y mejoramiento de petróleo,PETR,EXTRACCION_B,ENV,Supply,A,BEV2_01359,10510.2319,10510.2319,FUGITIVA_PETROLEO,FOSIL,2022,PRX,0.00676909343060816,0.0928778003966022,,,,7.11447417084583E-005,0,0.0009761672205302,,0.0274038269165541,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,CO2e parcial: N2O sin factor numérico; el total incluye solo los gases cuantificados.
EM|2023|BEV2_01252,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,BCANA,GENERACION_CENTRAL,ENER,Use,E,BEV2_01252,58056.7155,58056.7155,COMB_BCANA,BIOGENICO,2022,PRX,100000,30,4,,,0,5805.67155,1.741701465,0.232226862,110.30775945,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otra biomasa sólida primaria; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas N2O]."
EM|2023|BEV2_01253,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,BCANA,AUTOPRODUCCION,ENER,Use,E,BEV2_01253,31011.8046,31011.8046,COMB_BCANA,BIOGENICO,2022,PRX,100000,30,4,,,0,3101.18046,0.930354138,0.1240472184,58.92242874,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otra biomasa sólida primaria; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas N2O]."
EM|2023|BEV2_01266,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,BIOGAS,GENERACION_CENTRAL,ENER,Use,E,BEV2_01266,362.4278,362.4278,COMB_BIOGAS,BIOGENICO,2022,PRX,54600,1,0.1,,,0,19.78855788,0.0003624278,3.624278E-005,0.0197523151,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gas de vertedero; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Gas de vertedero; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Gas de vertedero; gas N2O]."
EM|2023|BEV2_01280,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,CRBN,GENERACION_CENTRAL,ENER,Use,E,BEV2_01280,25264.9012,25264.9012,COMB_CRBN,FOSIL,2022,PRX,98300,1,1.5,,,2483.53978796,0,0.0252649012,0.0378973518,2494.2900034206,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otro carbón bituminoso*; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas N2O]."
EM|2023|BEV2_01281,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,CRBN,AUTOPRODUCCION,ENER,Use,E,BEV2_01281,5139.8165,5139.8165,COMB_CRBN,FOSIL,2022,PRX,98300,1,1.5,,,505.24396195,0,0.0051398165,0.00770972475,507.43095387075,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otro carbón bituminoso*; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas N2O]."
EM|2023|BEV2_01294,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,EOLICA,GENERACION_CENTRAL,ENER,Use,B,BEV2_01294,1248.5109,1248.5109,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01308,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,GEOE,GENERACION_CENTRAL,ENER,Use,B,BEV2_01308,11880.869,11880.869,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01336,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,HYDR,GENERACION_CENTRAL,ENER,Use,B,BEV2_01336,25658.7611,25658.7611,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01337,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,HYDR,AUTOPRODUCCION,ENER,Use,B,BEV2_01337,105.2772,105.2772,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01363,2023,ENER,COMBUSTION,1.A.1.b,Refinación de petróleo,PETR,TRANSFORMACION_REFINERIA,ENER,Use,E,BEV2_01363,4305.2681,20.5640253749761,LIQUID_FUELS,FOSIL,2022,PRX,72251.0819140552,3.00000158021019,0.600001148608,,,1.48577308185011,0,6.16921086204108E-005,1.23384388449897E-005,1.4907701471854,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2023|BEV2_01378,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,SOLAR,GENERACION_CENTRAL,ENER,Use,B,BEV2_01378,887.187,887.187,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01406,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,DOIL,GENERACION_CENTRAL,ENER,Use,E,BEV2_01406,98.189,98.189,COMB_DOIL,FOSIL,2022,PRX,74100,3,0.6,,,7.2758049,0,0.000294567,5.89134E-005,7.299664827,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gas/Diésel oíl; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Diésel; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Diésel; gas N2O]."
EM|2023|BEV2_01420,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,ELEC,GENERACION_CENTRAL,ENER,Supply,C,BEV2_01420,45301.8482,45301.8482,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01421,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,ELEC,AUTOPRODUCCION,ENER,Supply,C,BEV2_01421,3732.8669,3732.8669,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01422,2023,ENER,COMBUSTION,1.A.1.c,Fabricación de combustibles sólidos y otras industrias de la energía,ELEC,USO_ENER,ENER,Use,E,BEV2_01422,1834.5075,1834.5075,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01434,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,FOIL,GENERACION_CENTRAL,ENER,Use,E,BEV2_01434,4479.8586,4479.8586,COMB_FOIL,FOSIL,2022,PRX,77400,3,0.6,,,346.74105564,0,0.0134395758,0.00268791516,347.8296612798,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Fuelóleo residual; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas N2O]."
EM|2023|BEV2_01435,2023,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,FOIL,AUTOPRODUCCION,ENER,Use,E,BEV2_01435,67.4541,67.4541,COMB_FOIL,FOSIL,2022,PRX,77400,3,0.6,,,5.22094734,0,0.0002023623,4.047246E-005,5.2373386863,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Fuelóleo residual; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas N2O]."
EM|2023|BEV2_01354,2023,HH,COMBUSTION,1.A.4.b,Residencial,LENA,USO_HH,HH,Use,F,BEV2_01354,322600.8891,322600.8891,BIOMASS,BIOGENICO,2022,PRX,112000.000077955,300,3.99999999350378,,,0,36131.2996043482,96.78026673,1.29040355430431,3051.80441033064,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2023|BEV2_01424,2023,HH,COMBUSTION,1.A.4.b,Residencial,ELEC,USO_HH,HH,Use,F,BEV2_01424,15575.2156,15575.2156,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01466,2023,HH,COMBUSTION,1.A.4.b,Residencial,GLP,USO_HH,HH,Use,F,BEV2_01466,19241.7323,19241.7323,COMB_GLP,FOSIL,2022,PRX,63100,5,0.1,,,1214.15330813,0,0.0962086615,0.00192417323,1217.35705655795,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gases licuados de petróleo; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gases licuados de petróleo; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gases licuados de petróleo; gas N2O]."
EM|2023|BEV2_01398,2023,IND_BEN,COMBUSTION,1.A.2,Industrias manufactureras y construcción,COQUE,USO_IND_BEN,IND_BEN,Use,E,BEV2_01398,25038.7179,25038.7179,COMB_COQUE,FOSIL,2022,PRX,97500,3,0.6,,,2441.27499525,0,0.0751161537,0.01502323074,2447.3594036997,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Coque de petróleo; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Coque de petróleo; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Coque de petróleo; gas N2O]."
EM|2023|BEV2_01412,2023,IND_BEN,COMBUSTION,1.A.2,Industrias manufactureras y construcción,DOIL,USO_IND_BEN,IND_BEN,Use,E,BEV2_01412,6887.755,6887.755,COMB_DOIL,FOSIL,2022,PRX,74100,3,0.6,,,510.3826455,0,0.020663265,0.004132653,512.056369965,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gas/Diésel oíl; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Diésel; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Diésel; gas N2O]."
EM|2023|BEV2_01426,2023,IND_BEN,COMBUSTION,1.A.2,Industrias manufactureras y construcción,ELEC,USO_IND_BEN,IND_BEN,Use,E,BEV2_01426,16973.6245,16973.6245,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01440,2023,IND_BEN,COMBUSTION,1.A.2,Industrias manufactureras y construcción,FOIL,USO_IND_BEN,IND_BEN,Use,E,BEV2_01440,8162.8757,8162.8757,COMB_FOIL,FOSIL,2022,PRX,77400,3,0.6,,,631.80657918,0,0.0244886271,0.00489772542,633.7901579751,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Fuelóleo residual; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Fuelóleo residual; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Fuelóleo residual; gas N2O]."
